n,E
245000.0,21.38671836513703
246000.0,21.383354512536187
247000.0,21.380027324173227
248000.0,21.376736400426466
249000.0,21.373481346031042
250000.0,21.37026177002997
251000.0,21.36707728572594
252000.0,21.363927510639428
253000.0,21.360812066457243
254000.0,21.357730578990356
255000.0,21.35468267812894
256000.0,21.351667997795346
257000.0,21.348686175904277
258000.0,21.345736854315362
259000.0,21.342819678792523
260000.0,21.339934298960316
261000.0,21.337080368262434
262000.0,21.334257543919477
263000.0,21.331465486887964
264000.0,21.32870386182134
265000.0,21.32597233702637
266000.0,21.3232705844257
267000.0,21.320598279518947
268000.0,21.31795510134026
269000.0,21.315340732424204
270000.0,21.312754858764947
271000.0,21.310197169778576
272000.0,21.307667358267622
273000.0,21.305165120381105
274000.0,21.302690155582184
275000.0,21.300242166607575
276000.0,21.297820859435035
277000.0,21.29542594324687
278000.0,21.29305713039531
279000.0,21.29071413636717
280000.0,21.288396679750917
281000.0,21.286104482202575
282000.0,21.283837268410707
283000.0,21.281594766066007
284000.0,21.279376705826394
285000.0,21.277182821285805
286000.0,21.27501284894157
287000.0,21.272866528162865
288000.0,21.27074360116086
289000.0,21.268643812955133
290000.0,21.266566911344626
291000.0,21.264512646877904
292000.0,21.26248077282139
293000.0,21.260471045131908
294000.0,21.258483222425127
295000.0,21.25651706594823
296000.0,21.254572339550805
297000.0,21.252648809655852
298000.0,21.250746245232733
299000.0,21.248864417769255
300000.0,21.247003101242512
301000.0,21.245162072094786
302000.0,21.24334110920347
303000.0,21.241539993857373
304000.0,21.239758509728404
305000.0,21.23799644284668
306000.0,21.236253581574204
307000.0,21.23452971657997
308000.0,21.232824640814442
309000.0,21.231138149484934
310000.0,21.22947004003032
311000.0,21.227820112098357
312000.0,21.22618816751958
313000.0,21.22457401028504
314000.0,21.222977446521668
315000.0,21.221398284469842
316000.0,21.219836334460695
317000.0,21.218291408890934
318000.0,21.216763322203803
319000.0,21.215251890863726
320000.0,21.213756933336526
321000.0,21.212278270066406
322000.0,21.21081572345338
323000.0,21.20936911783565
324000.0,21.20793827946386
325000.0,21.206523036483475
326000.0,21.2051232189134
327000.0,21.20373865862331
328000.0,21.202369189318688
329000.0,21.20101464651401
330000.0,21.199674867519377
331000.0,21.198349691416183
332000.0,21.197038959041038
333000.0,21.195742512964443
334000.0,21.194460197473177
335000.0,21.193191858551927
336000.0,21.191937343862776
337000.0,21.190696502729054
338000.0,21.189469186115957
339000.0,21.188255246613267
340000.0,21.187054538417385
341000.0,21.185866917314684
342000.0,21.18469224066166
343000.0,21.183530367371304
344000.0,21.182381157893246
345000.0,21.181244474198536
346000.0,21.180120179762866
347000.0,21.17900813954998
348000.0,21.17790821999472
349000.0,21.17682028898878
350000.0,21.17574421586295
351000.0,21.174679871372177
352000.0,21.1736271276813
353000.0,21.172585858346793
354000.0,21.171555938304664
355000.0,21.170537243853175
356000.0,21.16952965264005
357000.0,21.16853304364497
358000.0,21.1675472971678
359000.0,21.166572294812227
360000.0,21.165607919474155
361000.0,21.16465405532381
362000.0,21.163710587794753
363000.0,21.162777403569237
364000.0,21.161854390564486
365000.0,21.160941437920314
366000.0,21.1600384359827
367000.0,21.159145276295305
368000.0,21.158261851582267
369000.0,21.157388055737727
370000.0,21.156523783811508
371000.0,21.15566893199832
372000.0,21.154823397624114
373000.0,21.153987079132605
374000.0,21.153159876076472
375000.0,21.152341689101775
376000.0,21.151532419937837
377000.0,21.15073197138554
378000.0,21.149940247304755
379000.0,21.149157152603493
380000.0,21.14838259322545
381000.0,21.147616476140513
382000.0,21.146858709331582
383000.0,21.146109201785805
384000.0,21.145367863480885
385000.0,21.144634605376325
386000.0,21.143909339402626
387000.0,21.143191978449295
388000.0,21.142482436356204
389000.0,21.141780627901426
390000.0,21.14108646879248
391000.0,21.140399875655646
392000.0,21.139720766025732
393000.0,21.139049058336013
394000.0,21.13838467190959
395000.0,21.13772752694848
396000.0,21.137077544524516
397000.0,21.1364346465694
398000.0,21.135798755866972
399000.0,21.135169796041055
400000.0,21.134547691548732
401000.0,21.133932367671093
402000.0,21.13332375050237
403000.0,21.132721766943348
404000.0,21.132126344690334
405000.0,21.13153741222942
406000.0,21.130954898825053
407000.0,21.130378734512647
408000.0,21.129808850090456
409000.0,21.129245177110988
410000.0,21.128687647873107
411000.0,21.128136195412594
412000.0,21.127590753496065
413000.0,21.12705125661182
414000.0,21.126517639962117
415000.0,21.125989839455315
416000.0,21.12546779169861
417000.0,21.124951433989906
418000.0,21.124440704310985
419000.0,21.123935541318758
420000.0,21.12343588433896
421000.0,21.1229416733604
422000.0,21.122452849022977
423000.0,21.121969352615793
424000.0,21.121491126067156
425000.0,21.121018111938213
426000.0,21.120550253416297
427000.0,21.120087494308223
428000.0,21.119629779032948
429000.0,21.119177052615214
430000.0,21.11872926067923
431000.0,21.118286349441235
432000.0,21.117848265704993
433000.0,21.117414956852542
434000.0,21.116986370840493
435000.0,21.116562456192526
436000.0,21.11614316199268
437000.0,21.115728437880648
438000.0,21.115318234045333
439000.0,21.114912501217475
440000.0,21.114511190665837
441000.0,21.114114254189758
442000.0,21.113721644113866
443000.0,21.113333313283306
444000.0,21.112949215055608
445000.0,21.1125693032983
446000.0,21.112193532380843
447000.0,21.111821857170185
448000.0,21.1114542330252
449000.0,21.11109061579191
450000.0,21.110730961796605
451000.0,21.1103752278421
452000.0,21.11002337120175
453000.0,21.109675349615486
454000.0,21.109331121282764
455000.0,21.10899064485892
456000.0,21.108653879450628
457000.0,21.108320784609703
458000.0,21.10799132032838
459000.0,21.10766544703597
460000.0,21.10734312559231
461000.0,21.107024317284072
462000.0,21.106708983819885
463000.0,21.106397087326002
464000.0,21.106088590341074
465000.0,21.105783455812457
466000.0,21.10548164709064
467000.0,21.105183127926466
468000.0,21.104887862465603
469000.0,21.104595815243783
470000.0,21.10430695118464
471000.0,21.104021235592654
472000.0,21.103738634151625
473000.0,21.1034591129187
474000.0,21.103182638321414
475000.0,21.102909177152924
476000.0,21.102638696568135
477000.0,21.102371164081262
478000.0,21.10210654755838
479000.0,21.101844815217362
480000.0,21.10158593562244
481000.0,21.101329877679916
482000.0,21.10107661063563
483000.0,21.100826104069768
484000.0,21.100578327894425
485000.0,21.100333252350367
486000.0,21.100090848001457
487000.0,21.099851085733803
488000.0,21.099613936749734
489000.0,21.099379372565295
490000.0,21.099147365008662
491000.0,21.098917886213087
492000.0,21.09869090861639
493000.0,21.098466404957207
494000.0,21.09824434827084
495000.0,21.09802471188675
496000.0,21.097807469424026
497000.0,21.097592594790967
498000.0,21.097380062178956
499000.0,21.097169846062002
500000.0,21.09696192119071
501000.0,21.09675626259235
502000.0,21.096552845564645
503000.0,21.096351645676975
504000.0,21.096152638762987
505000.0,21.095955800920194
506000.0,21.095761108507645
507000.0,21.095568538140185
508000.0,21.09537806668976
509000.0,21.09518967127849
510000.0,21.095003329278654
511000.0,21.094819018309693
512000.0,21.09463671623405
513000.0,21.09445640115581
514000.0,21.094278051417575
515000.0,21.094101645598812
516000.0,21.09392716251108
517000.0,21.093754581198027
518000.0,21.093583880931305
519000.0,21.093415041208118
520000.0,21.093248041750087
521000.0,21.093082862499102
522000.0,21.09291948361522
523000.0,21.092757885476487
524000.0,21.0925980486727
525000.0,21.092439954006693
526000.0,21.09228358249038
527000.0,21.09212891534156
528000.0,21.091975933984315
529000.0,21.091824620043838
530000.0,21.09167495534615
531000.0,21.091526921915772
532000.0,21.091380501972196
533000.0,21.091235677930058
534000.0,21.091092432393907
535000.0,21.090950748159855
536000.0,21.090810608209836
537000.0,21.090671995711716
538000.0,21.090534894018106
539000.0,21.090399286660727
540000.0,21.090265157353087
541000.0,21.090132489985024
542000.0,21.09000126862196
543000.0,21.08987147750298
544000.0,21.089743101039858
545000.0,21.089616123813244
546000.0,21.089490530571823
547000.0,21.089366306231227
548000.0,21.08924343587131
549000.0,21.0891219047341
550000.0,21.08900169822266
551000.0,21.088882801899445
552000.0,21.088765201483966
553000.0,21.088648882851714
554000.0,21.088533832032283
555000.0,21.088420035206468
556000.0,21.08830747870661
557000.0,21.088196149013925
558000.0,21.088086032756564
559000.0,21.087977116709283
560000.0,21.08786938779008
561000.0,21.087762833059628
562000.0,21.087657439720033
563000.0,21.087553195113003
564000.0,21.08745008671798
565000.0,21.087348102150486
566000.0,21.087247229161164
567000.0,21.087147455635204
568000.0,21.087048769588534
569000.0,21.086951159168336
570000.0,21.08685461265071
571000.0,21.086759118439602
572000.0,21.086664665065484
573000.0,21.08657124118406
574000.0,21.0864788355741
575000.0,21.08638743713692
576000.0,21.086297034895324
577000.0,21.086207617990624
578000.0,21.086119175683848
579000.0,21.086031697351814
580000.0,21.085945172487925
581000.0,21.085859590700238
582000.0,21.085774941708905
583000.0,21.08569121534771
584000.0,21.085608401560137
585000.0,21.08552649039933
586000.0,21.085445472027857
587000.0,21.085365336714062
588000.0,21.085286074833277
589000.0,21.085207676865764
590000.0,21.085130133395523
591000.0,21.08505343510808
592000.0,21.084977572792354
593000.0,21.084902537336006
594000.0,21.084828319727023
595000.0,21.08475491105122
596000.0,21.08468230249173
597000.0,21.084610485327573
598000.0,21.08453945093322
599000.0,21.08446919077636
600000.0,21.084399696418814
601000.0,21.084330959512954
602000.0,21.084262971804037
603000.0,21.084195725125767
604000.0,21.084129211400807
605000.0,21.084063422641123
606000.0,21.0839983509444
607000.0,21.08393398849472
608000.0,21.083870327563147
609000.0,21.08380736050168
610000.0,21.083745079748553
611000.0,21.083683477823058
612000.0,21.083622547326456
613000.0,21.083562280940555
614000.0,21.083502671426743
615000.0,21.083443711625478
616000.0,21.083385394455263
617000.0,21.083327712912194
618000.0,21.083270660067512
619000.0,21.083214229068858
620000.0,21.083158413138676
621000.0,21.083103205573195
622000.0,21.083048599741062
623000.0,21.08299458908442
624000.0,21.082941167115393
625000.0,21.08288832741806
626000.0,21.082836063646027
627000.0,21.08278436952196
628000.0,21.082733238836227
629000.0,21.0826826654486
630000.0,21.082632643284853
631000.0,21.08258316633618
632000.0,21.08253422866045
633000.0,21.08248582438
634000.0,21.082437947680717
635000.0,21.08239059281277
636000.0,21.08234375408813
637000.0,21.082297425880768
638000.0,21.08225160262731
639000.0,21.08220627882281
640000.0,21.082161449024227
641000.0,21.082117107846955
642000.0,21.082073249965674
643000.0,21.08202987011208
644000.0,21.0819869630767
645000.0,21.081944523705317
646000.0,21.08190254690112
647000.0,21.081861027622097
648000.0,21.08181996088183
649000.0,21.081779341747108
650000.0,21.081739165339684
651000.0,21.081699426834348
652000.0,21.081660121458015
653000.0,21.081621244489725
654000.0,21.08158279125996
655000.0,21.08154475715088
656000.0,21.081507137593235
657000.0,21.081469928069055
658000.0,21.081433124109537
659000.0,21.0813967212938
660000.0,21.081360715249957
661000.0,21.081325101653135
662000.0,21.08128987622581
663000.0,21.08125503473724
664000.0,21.081220573002838
665000.0,21.08118648688321
666000.0,21.081152772284725
667000.0,21.081119425157965
668000.0,21.08108644149695
669000.0,21.081053817340717
670000.0,21.081021548770877
671000.0,21.080989631911677
672000.0,21.08095806292954
673000.0,21.080926838032894
674000.0,21.080895953471213
675000.0,21.08086540553512
676000.0,21.080835190555547
677000.0,21.08080530490338
678000.0,21.080775744989353
679000.0,21.080746507263427
680000.0,21.080717588212792
681000.0,21.080688984364997
682000.0,21.080660692283857
683000.0,21.080632708572466
684000.0,21.080605029868195
685000.0,21.08057765284741
686000.0,21.080550574222116
687000.0,21.08052379073979
688000.0,21.080497299183264
689000.0,21.080471096370445
690000.0,21.080445179155163
691000.0,21.08041954442382
692000.0,21.08039418909783
693000.0,21.08036911013164
694000.0,21.08034430451289
695000.0,21.080319769262303
696000.0,21.080295501433454
697000.0,21.0802714981113
698000.0,21.080247756412803
699000.0,21.08022427348635
700000.0,21.08020104651149
701000.0,21.080178072698345
702000.0,21.080155349288077
703000.0,21.080132873551463
704000.0,21.080110642788156
705000.0,21.08008865432845
706000.0,21.080066905531737
707000.0,21.080045393785497
708000.0,21.08002411650625
709000.0,21.080003071137583
710000.0,21.07998225515331
711000.0,21.079961666051815
712000.0,21.079941301361032
713000.0,21.07992115863476
714000.0,21.079901235453633
715000.0,21.079881529424767
716000.0,21.07986203818126
717000.0,21.079842759382302
718000.0,21.079823690712033
719000.0,21.07980482988023
720000.0,21.079786174621916
721000.0,21.07976772269626
722000.0,21.079749471886373
723000.0,21.079731420001508
724000.0,21.079713564872065
725000.0,21.079695904354878
726000.0,21.079678436327697
727000.0,21.079661158693114
728000.0,21.079644069375718
729000.0,21.07962716632278
730000.0,21.079610447504308
731000.0,21.07959391091282
732000.0,21.079577554560785
733000.0,21.079561376484662
734000.0,21.079545374741258
735000.0,21.079529547408242
736000.0,21.079513892585283
737000.0,21.079498408391203
738000.0,21.079483092967394
739000.0,21.07946794447315
740000.0,21.07945296109
741000.0,21.079438141017647
742000.0,21.07942348247633
743000.0,21.07940898370566
744000.0,21.07939464296419
745000.0,21.079380458528817
746000.0,21.079366428696687
747000.0,21.079352551782335
748000.0,21.079338826118885
749000.0,21.079325250058332
750000.0,21.079311821969384
751000.0,21.079298540240245
752000.0,21.079285403274298
753000.0,21.079272409495104
754000.0,21.07925955734089
755000.0,21.0792468452687
756000.0,21.079234271751318
757000.0,21.07922183527853
758000.0,21.079209534357062
759000.0,21.079197367508982
760000.0,21.079185333273415
761000.0,21.07917343020455
762000.0,21.079161656873055
763000.0,21.079150011864783
764000.0,21.07913849378093
765000.0,21.079127101238214
766000.0,21.079115832868013
767000.0,21.07910468731768
768000.0,21.079093663247477
769000.0,21.079082759334256
770000.0,21.07907197426789
771000.0,21.079061306753204
772000.0,21.079050755508774
773000.0,21.07904031926745
774000.0,21.07902999677549
775000.0,21.07901978679348
776000.0,21.079009688095084
777000.0,21.078999699466863
778000.0,21.078989819709648
779000.0,21.078980047636833
780000.0,21.07897038207443
781000.0,21.0789608218617
782000.0,21.078951365849946
783000.0,21.07894201290418
784000.0,21.078932761900262
785000.0,21.078923611727532
786000.0,21.078914561287434
787000.0,21.078905609491812
788000.0,21.078896755266157
789000.0,21.0788879975471
790000.0,21.078879335282807
791000.0,21.07887076743225
792000.0,21.078862292966846
793000.0,21.078853910868872
794000.0,21.078845620131347
795000.0,21.078837419758372
796000.0,21.07882930876542
797000.0,21.07882128617797
798000.0,21.078813351032522
799000.0,21.078805502376156
800000.0,21.078797739266065
801000.0,21.07879006076945
802000.0,21.078782465964764
803000.0,21.07877495393933
804000.0,21.078767523791043
805000.0,21.078760174627803
806000.0,21.078752905566148
807000.0,21.07874571573393
808000.0,21.07873860426713
809000.0,21.07873157031105
810000.0,21.078724613021677
811000.0,21.078717731563586
812000.0,21.07871092510925
813000.0,21.078704192841997
814000.0,21.078697533952436
815000.0,21.078690947641803
816000.0,21.07868443311827
817000.0,21.078677989599896
818000.0,21.078671616312306
819000.0,21.078665312490216
820000.0,21.0786590773767
821000.0,21.078652910222218
822000.0,21.07864681028724
823000.0,21.078640776837858
824000.0,21.078634809149776
825000.0,21.078628906506594
826000.0,21.078623068199477
827000.0,21.078617293526293
828000.0,21.078611581794405
829000.0,21.07860593231726
830000.0,21.078600344416714
831000.0,21.078594817421163
832000.0,21.078589350667073
833000.0,21.078583943497563
834000.0,21.078578595263423
835000.0,21.07857330532204
836000.0,21.07856807303881
837000.0,21.078562897784423
838000.0,21.078557778937522
839000.0,21.078552715883518
840000.0,21.078547708014014
841000.0,21.078542754727607
842000.0,21.078537855429715
843000.0,21.07853300953184
844000.0,21.078528216451275
845000.0,21.078523475612712
846000.0,21.078518786446807
847000.0,21.078514148390866
848000.0,21.078509560886914
849000.0,21.07850502338448
850000.0,21.07850053533855
851000.0,21.078496096209847
852000.0,21.078491705465183
853000.0,21.078487362577732
854000.0,21.078483067025047
855000.0,21.078478818291956
856000.0,21.078474615867606
857000.0,21.078470459247796
858000.0,21.078466347932817
859000.0,21.078462281428756
860000.0,21.07845825924761
861000.0,21.0784542809065
862000.0,21.078450345926797
863000.0,21.07844645383642
864000.0,21.078442604168004
865000.0,21.078438796458784
866000.0,21.078435030252137
867000.0,21.078431305094455
868000.0,21.078427620539117
869000.0,21.078423976143597
870000.0,21.078420371470486
871000.0,21.078416806085897
872000.0,21.078413279562426
873000.0,21.078409791476076
874000.0,21.078406341408197
875000.0,21.078402928944
876000.0,21.07839955367433
877000.0,21.07839621519298
878000.0,21.07839291309932
879000.0,21.078389646996982
880000.0,21.07838641649306
881000.0,21.078383221200454
882000.0,21.078380060734503
883000.0,21.078376934716005
884000.0,21.078373842769793
885000.0,21.078370784524054
886000.0,21.07836775961158
887000.0,21.078364767668916
888000.0,21.07836180833675
889000.0,21.07835888126033
890000.0,21.078355986086876
891000.0,21.07835312246965
892000.0,21.07835029006418
893000.0,21.078347488530767
894000.0,21.078344717532218
895000.0,21.078341976736226
896000.0,21.078339265813838
897000.0,21.07833658443849
898000.0,21.078333932288956
899000.0,21.078331309046746
900000.0,21.078328714396264
901000.0,21.078326148026406
902000.0,21.078323609627944
903000.0,21.078321098897163
904000.0,21.078318615532055
905000.0,21.07831615923442
906000.0,21.07831372970884
907000.0,21.078311326664277
908000.0,21.0783089498114
909000.0,21.07830659886514
910000.0,21.0783042735427
911000.0,21.078301973565033
912000.0,21.078299698656053
913000.0,21.078297448542514
914000.0,21.078295222953557
915000.0,21.078293021622812
916000.0,21.07829084428539
917000.0,21.0782886906797
918000.0,21.078286560547213
919000.0,21.078284453631966
920000.0,21.078282369681347
921000.0,21.078280308444164
922000.0,21.078278269673717
923000.0,21.078276253124955
924000.0,21.078274258555155
925000.0,21.078272285725234
926000.0,21.07827033439827
927000.0,21.07826840433978
928000.0,21.07826649531785
929000.0,21.078264607103165
930000.0,21.078262739469153
931000.0,21.07826089219111
932000.0,21.07825906504786
933000.0,21.07825725781902
934000.0,21.078255470288582
935000.0,21.07825370224066
936000.0,21.078251953464076
937000.0,21.078250223748
938000.0,21.078248512884954
939000.0,21.078246820669506
940000.0,21.078245146898325
941000.0,21.078243491370245
942000.0,21.07824185388671
943000.0,21.07824023425087
944000.0,21.07823863226787
945000.0,21.078237047746143
946000.0,21.07823548049481
947000.0,21.078233930325325
948000.0,21.078232397052375
949000.0,21.078230880490935
950000.0,21.078229380459277
951000.0,21.078227896777264
952000.0,21.07822642926658
953000.0,21.07822497775129
954000.0,21.078223542055923
955000.0,21.07822212200955
956000.0,21.078220717440956
957000.0,21.078219328181206
958000.0,21.078217954063973
959000.0,21.078216594923617
960000.0,21.07821525059734
961000.0,21.07821392092336
962000.0,21.07821260574235
963000.0,21.078211304896286
964000.0,21.078210018228106
965000.0,21.078208745584163
966000.0,21.078207486811607
967000.0,21.078206241758778
968000.0,21.07820501027652
969000.0,21.078203792216755
970000.0,21.07820258743328
971000.0,21.07820139578132
972000.0,21.078200217117512
973000.0,21.078199051300658
974000.0,21.07819789819075
975000.0,21.078196757649152
976000.0,21.078195629538584
977000.0,21.0781945137237
978000.0,21.07819341007098
979000.0,21.07819231844752
980000.0,21.078191238721843
981000.0,21.078190170764742
982000.0,21.07818911444815
983000.0,21.07818806964457
984000.0,21.07818703622894
985000.0,21.078186014076834
986000.0,21.078185003065812
987000.0,21.07818400307417
988000.0,21.078183013981743
989000.0,21.07818203567024
990000.0,21.078181068021877
991000.0,21.078180110920073
992000.0,21.07817916425006
993000.0,21.07817822789866
994000.0,21.07817730175276
995000.0,21.078176385701568
996000.0,21.078175479634865
997000.0,21.078174583443513
998000.0,21.078173697020247
999000.0,21.078172820258544
1000000.0,21.078171953053413
1001000.0,21.078171095300092
1002000.0,21.078170246895866
1003000.0,21.078169407738756
1004000.0,21.07816857772849
1005000.0,21.078167756764003
1006000.0,21.07816694474809
1007000.0,21.078166141582642
1008000.0,21.078165347171364
1009000.0,21.07816456141893
1010000.0,21.07816378423064
1011000.0,21.078163015513326
1012000.0,21.078162255174504
1013000.0,21.078161503122885
1014000.0,21.078160759268485
1015000.0,21.078160023521605
1016000.0,21.07815929579391
1017000.0,21.07815857599826
1018000.0,21.07815786404774
1019000.0,21.078157159857085
1020000.0,21.07815646334211
1021000.0,21.07815577441869
1022000.0,21.078155093003943
1023000.0,21.078154419016585
1024000.0,21.0781537523751
1025000.0,21.07815309299957
1026000.0,21.078152440811266
1027000.0,21.078151795730946
1028000.0,21.078151157682214
1029000.0,21.07815052658748
1030000.0,21.07814990237148
1031000.0,21.078149284958897
1032000.0,21.078148674276235
1033000.0,21.078148070249313
1034000.0,21.07814747280611
1035000.0,21.07814688187466
1036000.0,21.07814629738442
1037000.0,21.07814571926457
1038000.0,21.07814514744564
1039000.0,21.078144581859533
1040000.0,21.07814402243804
1041000.0,21.078143469113968
1042000.0,21.078142921820643
1043000.0,21.078142380492693
1044000.0,21.078141845064863
1045000.0,21.078141315472976
1046000.0,21.078140791653084
1047000.0,21.078140273543056
1048000.0,21.07813976108008
1049000.0,21.07813925420254
1050000.0,21.07813875284961
1051000.0,21.078138256960983
1052000.0,21.07813776647754
1053000.0,21.07813728134016
1054000.0,21.078136801490132
1055000.0,21.07813632687089
1056000.0,21.078135857424286
1057000.0,21.07813539309467
1058000.0,21.078134933825766
1059000.0,21.07813447956272
1060000.0,21.078134030250737
1061000.0,21.078133585836554
1062000.0,21.078133146265543
1063000.0,21.07813271148632
1064000.0,21.07813228144539
1065000.0,21.078131856091943
1066000.0,21.078131435374587
1067000.0,21.078131019242846
1068000.0,21.0781306076467
1069000.0,21.07813020053686
